# Monte Carlo Subset of Amateur Radio Paths
# Source File: ham_data/20181215_14000-14350kHz_hamSpot.pkl.bz2
#
# Date: 15 December 2018
# Frequency Range: 14.000 - 14.350 MHz
#
# Region: CONUS
#   Lat Limits: (20, 55)
#   Lon Limits: (-130, -56)
#
# N Paths: 3000
# np.random.default_rng() seed: 4888015518515571309
#
call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,pthlen,latcen,loncen,azm
N7JO,47.6458,-117.0417,KG8IC,35.4375,-94.5417,2298.8804770363618,42.08897295704299,-104.71193917891516,117.97887949130109
N7JS,41.1813,-111.9125,K0UA,36.6875,-93.2083,1689.3240378329785,39.30930451244165,-102.26129593077643,101.10280469524503
N7JS,41.1813,-111.9125,N6WXD,32.9791666666667,-117.041666666667,1018.7407225077905,37.107773429349365,-114.61614330143306,208.1001591628479
N7KDT,34.6129,-86.5373,KD2FTA,41.0396,-74.4792,1275.7054777547028,37.980002580285124,-80.7720271062883,52.39034390688863
N7KM,37.81,-113.22,AC7FD,45.5188,-122.8458,1170.5514594327842,41.7645637304608,-117.74367566367759,320.11248817277834
N7KM,37.81,-113.22,AD4SB,34.5625,-86.9583,2376.359194234219,36.912121597624605,-99.8119923247265,90.71385830455881
N7KX,41.91,-76.04,K9IJ,42.1896,-88.0792,993.7284076916496,42.20740332691317,-82.04630306489838,275.82477370690646
N7LGK,45.3541666666667,-122.875,N0DH,44.5625,-92.5417,2374.2088134851424,45.97372419211286,-107.60120619958938,81.21962358311555
N7LV,38.9438,-104.7377,N4OVQ,34.5208,-82.7083,2018.337155671005,37.2438304035585,-93.4016104254714,97.24907074925034
N7MDS,40.5521,-109.5708,KN4GB,34.8813,-82.5792,2445.821726811845,38.49456009941912,-95.54831813479201,96.24127450626173
N7MDW,44.1021,-120.6625,AA2UP,32.3542,-106.7083,1781.6790235288793,38.433968404305006,-113.11717721763553,132.43736432822277
N7MDW,44.1021,-120.6625,WA0EIR,41.8958,-90.2083,2474.5564044255984,44.02100793728822,-105.15536267302868,85.00529452160373
N7PMS,48.3542,-114.125,N5INP,32.7188,-97.4458,2227.9735782165576,40.83339778954416,-104.79933199402672,135.18800349873106
N7PMS,48.3542,-114.125,W3IAG,42.1875,-77.9583,2883.2151863120266,46.716487692743684,-95.02440809348914,90.09535043210894
N7QNM,46.1875,-119.791666666667,K7HRT,47.6313,-117.1375,257.7033302937165,46.91706663078641,-118.48246140617202,50.507188117439
N7QT,39.3239,-77.2296,N1SZ,39.1396,-77.0792,24.2441812665784,39.23177417624218,-77.15430124727392,147.65478206591683
N7QU,34.6458,-98.0417,KD2HLE,41.3542,-73.9583,2229.3729805792323,38.618758868020876,-86.55963866716276,63.31419926840317
N7QU,34.6458,-98.0417,W3PM,34.7291666666667,-86.7916666666667,1028.1189658524597,34.817011334548326,-92.41952476398009,86.27715486269125
N7RF,29.8021,-98.7292,AL7CR,42.1875,-123.2917,2589.2590040750824,36.62369457684445,-110.02744718851102,308.81921083322374
N7SND,37.6458,-113.0417,KG0VA,38.4688,-100.8958,1066.5742999467454,38.21391333836366,-107.00302597555743,81.34742552502507
N7SND,37.6458,-113.0417,N7VDS,36.0625,-115.0417,250.3087199276087,36.858337970711105,-114.05205845262155,225.91017832879294
N7SND,37.6458,-113.0417,WX7HS,44.0208,-123.125,1104.0594261504086,40.94295382703123,-117.84008537395431,313.1014945613866
N7TB,44.6011,-123.2727,KC0TDR,39.8542,-105.0417,1587.0739817117103,42.58973793172913,-113.8113615053806,103.05643677440537
N7TO,45.8069,-122.5286,K7JIZ,40.6521,-111.8292,1037.8310342947027,43.35411022654795,-116.95186823054586,119.71485142537284
N7TY,32.6813,-114.6625,W4HOD,32.6041666666667,-85.625,2710.230199358496,33.492977497082,-100.13735223568358,82.2248708568037
N7TY,32.6813,-114.6625,WD8OOJ,39.9188,-82.8708,2943.1264012031074,37.36946545302735,-99.52462569070529,65.03495411567394
N7UVH,47.7292,-116.875,WK7W,40.5021,-111.9375,894.6125610016278,44.14213941117419,-114.2549899876396,152.12103169905345
N7VDS,36.0625,-115.0417,KC7CS,33.5313,-111.8875,402.6532466203219,34.80707114232587,-113.44038082416785,133.43040007237124
N7VDS,36.0625,-115.0417,N0NSP,38.3542,-90.4583,2185.4490037329974,37.85007697604402,-102.93958557856703,75.91891854537369
N7WT,38.9141,-119.738,N6TV,37.21,-121.75,258.7001493599581,38.06633669257272,-120.75571645161999,223.53491405631092
N7WY,37.1458,-93.125,K2VPX,40.4188,-74.5458,1647.710466676891,39.15194622304822,-84.05054335333486,71.52344235045581
N7WY,37.1458,-93.125,N1EEV,44.6042,-73.125,1868.1966680309563,41.308082264344854,-83.69487928268285,57.39951597302348
N7YY,45.38,-122.23,XE2TPJ,32.4604,-114.7375,1574.3058758890352,38.97961683693547,-118.14075702925678,153.26823606025619
N8AJ,40.1652,-83.0658,K2AMF,47.8125,-117.5417,2859.2771832325393,45.29948909099013,-99.15695943980329,298.8192566271462
N8AWG,41.2292,-83.4583,K0TW,32.1688,-110.7875,2622.568440662525,37.487567566792784,-97.94547104074526,256.2346976642916
N8AWG,41.2292,-83.4583,WK2Y,33.8958,-84.2917,818.7264098560316,37.5632304828828,-83.89553706744675,185.40571828519268
N8AWW,42.4792,-83.375,KD0JHW,41.7396,-91.5958,682.8403193300911,42.182815021172914,-87.5094206652229,265.8561231054063
N8CWU,39.9313,-83.1875,N9UUR,43.1875,-87.9583,537.1051658902153,41.58404177644231,-85.51275451908243,313.93254722197435
N8DD,41.47,-81.67,K9ID,42.1604,-87.9625,526.9758722799817,41.858149341776176,-84.79927526652762,280.46510705158664
N8DD,41.47,-81.67,KI7DAN,40.6458,-111.7917,2514.458871026746,42.051917848330035,-96.8274446346371,277.993212575796
N8DM,42.39,-83.37,XE1KIM,18.1479,-94.4542,2892.0500458876945,30.38410578352906,-89.60890305085017,204.62080819414038
N8DOD,41.5,-81.0,KK5ZV,29.6458,-95.7083,1867.5437571368257,35.79588656187554,-88.90321324152941,229.78843966903403
N8DOD,41.5,-81.0,W2ZDP,34.5,-79.0,797.7799574709517,38.00422433694253,-79.95220968239242,166.68592139523685
N8DOD,41.5,-81.0,WB3IXE,40.3542,-78.875,219.31571951753975,40.931976057359414,-79.92828710264646,124.81418616582755
N8DUQ,41.2292,-80.7917,K2RHK,41.0625,-72.375,704.7315081247292,41.22250970709125,-76.57799114336721,88.73206645559208
N8DVE,39.6813,-84.0958,WD8ING,37.3541666666667,-83.125,272.19507499659886,38.51873493779941,-83.60255271204889,161.61956306147033
N8GLM,41.2708,-80.7083,W2YK,41.5813,-73.7958,577.2084399642623,41.47780464069297,-77.2603241078738,84.2874463130272
N8GMY,43.0208,-86.2083,AF7SJ,40.7313,-111.8458,2129.4684923798422,42.59547584651641,-99.26059399728646,271.912919108071
N8GMY,43.0208,-86.2083,N5WW,29.6104,-95.6125,1710.1049427218272,36.407131666177996,-91.31761330418762,212.3881015747528
N8GND,42.8958,-85.5417,W4AX,34.33,-84.37,957.8691526070712,38.61435532270586,-84.92080809326393,173.52669855443173
N8GND,42.8958,-85.5417,W7MEM,47.7292,-116.9583,2496.4777896473734,46.40030313471382,-100.56248880630248,293.35225493011603
N8HO,40.1713,-83.1582,KE4OOI,37.5,-85.0,337.1415415522621,38.839263942870446,-84.09638697687903,208.8206582054177
N8HWV,44.5,-89.0,AC5Q,34.3188,-88.4875,1132.9468585530278,39.409679570384895,-88.72499302392004,177.60647304146914
N8HWV,44.5,-89.0,KB0ONH,46.8125,-94.2083,479.4044122815297,45.685829739228694,-91.5503350936815,304.2687895504067
N8HWV,44.5,-89.0,KK5XX,33.2313,-97.1792,1437.50417367278,38.9365865349826,-93.41530527809934,212.1355528676959
N8IDA,39.0688,-84.3875,K0BLT,41.6604,-103.0875,1606.9877645406698,40.74300765994599,-93.55611609808165,286.3065844551062
N8IDA,39.0688,-84.3875,N2OO,39.6458,-74.2917,869.908661952621,39.46651408101378,-79.36050079948438,82.57737647124253
N8IE,39.7202,-84.1354,KD9JCF,41.5,-87.0,312.44160585594256,40.61894595819877,-85.54862053306417,310.22309655123905
N8IE,39.7202,-84.1354,WB5UDI,30.1875,-95.5417,1482.1854962081889,35.087011352851725,-90.17205036893378,227.8557488428826
N8II,39.4166,-77.7977,WB2SNJ,39.5625,-74.375,294.14416571831373,39.502095657324865,-76.08814603168676,85.75090856307708
N8JK,39.3313,-84.3958,KI0J,39.8813,-105.0458,1766.1919065100938,40.066404957276845,-94.6793441392237,278.5833301024449
N8JK,39.3313,-84.3958,NI0K,47.7708,-95.125,1273.668395196767,43.67603766267796,-89.38302077381053,320.9452093315655
N8KQ,40.77,-80.76,KA5BJC,41.6458,-73.875,583.9703537366854,41.25919119875376,-77.34056757139757,78.1450325872924
N8KQS,44.4791666666667,-87.9583333333333,W0AD,44.8813,-93.4792,438.7010410967928,44.713492427130014,-90.70917961614813,277.7862110923372
N8KVC,42.7813,-83.0458,AA5DE,30.5,-97.0,1842.9396966190352,36.84348048861705,-90.58396227438283,226.7525816442395
N8KVC,42.7813,-83.0458,AE2KP,29.0208,-81.375,1537.389133868478,35.90392090118975,-82.13742332859728,173.87552328824472
N8KVC,42.7813,-83.0458,AE5X,30.0521,-95.2208,1782.0792375186659,36.57055546771376,-89.63609859342361,221.39161750256457
N8KVC,42.7813,-83.0458,VE1ANU,44.6229,-63.4792,1582.2941397913091,44.12136493071197,-73.41425099899102,75.85946453352398
N8KVC,42.7813,-83.0458,W9SUS,41.6896,-87.6208,395.6650376295771,42.25818075111341,-85.35309614796672,253.68344475536605
N8L,46.55,-87.4,VE3CNU,43.2292,-79.9583,692.3922177771341,44.95000075593132,-83.57155531255093,119.53667998799085
N8LI,41.4813,-71.5208,W5CSM,30.9792,-97.625,2602.3556530279507,36.944631762299544,-85.46727186286165,251.75699541546985
N8LR,43.4178,-83.9816,KD2LZI,42.8125,-74.2083333333333,795.6870018819582,43.219253132697645,-79.0707400840787,91.49361723199144
N8LR,43.4178,-83.9816,N5SD,37.3125,-94.7083,1132.8281471785924,40.48899277517874,-89.58878640747092,236.81781981962206
N8NAV,46.4792,-87.375,KT5CT,30.1813,-97.8875,2026.7638379761897,38.4462566625586,-93.22796180451842,210.2805743488562
N8NIH,37.8958,-80.9583,KA2KON,43.6458,-71.0417,1050.4903874285565,40.8768660380891,-76.21525289511588,49.3951867453992
N8NIJ,43.0625,-85.625,W3HZL,40.9104,-75.9625,833.1421540923642,42.08784115951846,-80.71188806907972,103.40560163721437
N8OFP,40.9688,-81.7792,KC5YSN,41.1875,-82.375,55.54618232954184,41.07853359873771,-82.07660440113676,296.1592816885786
N8OFP,40.9688,-81.7792,N8OFP,40.9688,-81.7792,0.0,40.9688,-81.7792,0.0
N8OQ,37.8958,-78.2917,W4KEP,37.5,-81.0,242.30397304854355,37.705643550151265,-79.64946539795093,260.36547528118535
N8TFD,39.1875,-84.375,K3ISH,41.6042,-75.5417,794.3877683450808,40.47994364385718,-80.03778071780371,67.41110434461132
N8TFD,39.1875,-84.375,WB5NHL,33.5208,-81.7083,673.7516333645704,36.3615477509368,-82.99307092221676,158.44071553966444
N8VWY,40.23,-83.37,N2JYL,40.7104,-73.9875,795.0884634179653,40.56515916484951,-78.69556724964012,83.10928357992208
N8XTH,41.0896,-81.1792,N4BC,37.0625,-76.4583,605.266175448436,39.0998326978303,-78.75132723426059,136.18473443841822
N9AMI,39.0208,-116.625,AF7SJ,40.7313,-111.8458,449.91587104406335,39.900573114069445,-114.26521841444922,63.4780412759921
N9ATD,42.9813,-87.8958,KPH74,38.1041666666667,-122.958333333333,2989.5610295668635,41.891372411277715,-106.08636287226827,271.56321460033143
N9BWT,38.3021,-85.7208,AC8ZQ,40.6313,-80.5625,512.8479974555304,39.495189563539995,-83.18484904139508,58.05457930567087
N9CBS,42.9375,-88.0417,W5LB,30.3896,-90.1625,1407.891634255654,36.66821895637137,-89.18889153351138,188.37411550255743
N9CDX,41.5021,-90.4125,N9AMI,39.0208,-116.625,2232.586975325189,41.008543064839486,-103.76341625503018,271.6107586714316
N9CDX,41.5021,-90.4125,W4LDP,29.1042,-82.0417,1572.1077679518485,35.37491559570243,-85.90461566608326,148.61813763439397
N9CK,43.0263,-89.2477,N8OFP,40.9688,-81.7792,657.9248963007768,42.05809474836328,-85.45299214323666,107.81107793367647
N9CQC,41.2708,-85.2917,AB0W,46.8125,-96.7916666666667,1104.8817272328083,44.185767015789374,-90.77164658224795,307.74634823102014
N9ECY,38.3896,-86.9292,KE0PDU,39.6896,-104.8792,1554.3833277121466,39.38530592624886,-95.82094717960007,280.9648988148308
N9ECY,38.3896,-86.9292,WV9L,39.5188,-89.2625,237.62861749832857,38.96000719816803,-88.08655408449039,302.62461058603515
N9GKE,40.3125,-86.875,WS5W,33.3542,-96.625,1161.2403528468765,36.93282542038678,-91.97253124849593,231.2964856144763
N9GU,40.4048,-91.1332,N1EEV,44.6042,-73.125,1544.555850394314,42.85814714702828,-82.43415782515966,66.4717812295429
N9GUN,42.03,-88.08,KE7ZK,39.7313,-105.2125,1460.278217343002,41.19886873920293,-96.79613770648622,265.6429303461484
N9JCS,47.1104,-122.7625,NQ0W,37.8542,-94.375,2527.049199682898,43.36309652441654,-107.49458998469241,103.66781272606698
N9KFW,38.8125,-89.9583,WB8VLC,44.9021,-123.0625,2802.981011609009,43.06202026199361,-105.69896550715661,294.7260422838438
N9KJU,41.8958,-88.125,N4PSH,35.1042,-89.7917,768.9464407566198,38.50294610331975,-88.99768612691395,191.3983362277811
N9MDS,42.2604,-88.1292,NN9T,41.1396,-87.8458,126.82858297870766,41.70008702356305,-87.98626512800541,169.21443397380494
N9MDS,42.2604,-88.1292,W2COS,43.5,-77.0,916.5199575018135,43.015161333197376,-82.62067679847202,77.5909632721793
N9NA,33.67,-112.36,K4SPD,34.5,-81.0,2877.8934627720437,35.10044149151764,-96.75882986636609,79.27501313354048
N9NTC,42.5,-89.0,KI5BLU,32.9521,-97.1375,1278.9544906733267,37.79575560728628,-93.33206477522245,216.56060117556453
N9NTC,42.5,-89.0,W4WIN,37.5625,-77.625,1111.8895742396187,40.17037961356192,-83.10583488500524,115.79144003794318
N9OG,38.9645,-95.2693,XE2EX,31.8521,-116.6125,2083.3284664454186,35.8807461911011,-106.41788116848831,254.2509242497777
N9OJC,40.7292,-86.375,N9ADG,47.6813,-122.1875,2928.7056548686664,45.62229430735027,-103.18762242976342,297.3875842676248
N9QCT,39.5521,-86.0792,VE3JDF,42.8771,-79.2708,678.6415211251215,41.26472677718916,-82.76164304869941,54.79698766809565
N9RD,41.5478,-86.9366,KC3AK,40.3021,-76.5875,879.8907208178402,41.04078264200741,-81.71314566428657,95.63205382754364
N9RD,41.5478,-86.9366,W1LBM,41.9792,-71.4583,1282.9242294604162,42.02409409927384,-79.22362617126346,82.70086848755466
N9SZ,39.77,-84.19,AA9RR,42.5188,-87.8792,434.48741565600403,41.15910874840016,-85.99591889207801,315.8971902862133
N9SZ,39.77,-84.19,K1HZ,33.1688,-96.6958,1335.627255413804,36.63266051046577,-90.71049750089014,240.5710446868685
N9SZ,39.77,-84.19,TG9IN,14.6042,-90.625,2867.714118480506,27.223368386260375,-87.77677740217071,194.4348755018262
N9UA,44.03,-88.74,AI6DG,38.4813,-121.3958,2779.274528107315,42.425552563775554,-105.78131944931445,268.55062741261474
N9UA,44.03,-88.74,N0JJK,39.9375,-104.9583,1412.8278637269264,42.2698908353317,-97.11162999839395,256.8175494207512
N9UOM,43.9792,-90.375,KM6FOY,33.5896,-117.6958,2618.2287346545577,39.585128305034445,-105.05263480392087,253.14758149453942
N9VO,39.3999,-85.1755,NV8B,43.2188,-86.2458,433.93884079007387,41.31058819505882,-85.69497058202255,348.4625685204994
N9VO,39.3999,-85.1755,WA5PSA,36.5,-97.0,1084.823350664497,38.098174286064136,-91.20487463832613,256.4284059572098
N9WRP,41.9604,-87.7958,NV7T,33.3125,-112.4583,2363.98453891092,38.282758505029754,-100.85729193446916,254.09078239169907
N9YLZ,41.6458,-88.125,K2DV,43.1458,-77.7917,864.1898219339602,42.511956846383924,-83.02026818784259,75.42027532607182
N9YLZ,41.6458,-88.125,K5QPO,35.8021,-84.2708,730.5611305048956,38.739744277049745,-86.11900196428113,151.54523509124454
N9YLZ,41.6458,-88.125,N5RZ,30.27,-98.87,1589.4914376815855,36.07724850353878,-93.88680884733509,220.70326946897944
N9YUE,41.8104,-87.7125,WB5UDI,30.1875,-95.5417,1470.2725278547857,36.06226409570271,-91.91700737317429,210.98269098932616
N9ZXL,42.2497,-89.0561,WD0EPV,29.7688,-95.6792,1509.0228398081372,36.054511467993954,-92.63112296674544,205.2562192999284
NA0B,40.5208,-79.9583,ANALYSIS,43.8542,-88.9583,828.3575004785638,42.27547413256253,-84.33937913248114,299.5353263921281
NA0B,40.5208,-79.9583,N7TWL,34.5,-111.0,2803.0011271522435,38.541433980327916,-96.12146968805149,266.2024520233125
NA0B,40.5208,-79.9583,W8MRL,39.4792,-84.5417,407.175362737566,40.02257381879954,-82.26748893120204,254.95862020213224
NA2CC,38.5,-123.0,N5IMC,29.6042,-95.125,2738.7172443662257,34.848483874623966,-108.31503352496004,102.73023305704572
NA2R,39.5625,-74.375,VE4HQ,49.9375,-97.0417,2116.4755466666447,45.30947060554334,-84.67496515268812,310.4883073943164
NA4E,36.52,-82.55,KK5JY,36.1042,-97.0417,1298.0718978610032,36.53157496370209,-89.8152755892459,272.2774037866659
NA5G,30.15,-91.97,KM4VHX,38.2188,-77.4375,1606.805455538116,34.39894811303726,-85.05370762390922,52.187803674616134
NA6AF,32.3104,-110.9208,AB4EJ,33.4313,-87.5875,2178.1527215488536,33.41837834235258,-99.3289337086572,80.3771499083876
NA7RH,33.6104,-111.8875,WB3AAC,36.4792,-88.0417,2188.4057613469245,35.634211896969646,-100.17707141001229,74.84525973713659
NA8M,44.2188,-70.7502,KF5BA,30.3604,-89.1625,2232.430733757013,37.645128546911785,-80.81569130727078,232.55396830915157
NA8M,44.2188,-70.7502,W4KAZ,35.78,-78.79,1160.4080870988448,40.06864284584643,-75.01935528656117,218.78605905284738
NA8V,43.061,-82.7644,NV8G,32.1042,-110.9583,2749.07171779227,38.42779762271559,-97.92328624393757,253.1190840538794
NA9L,39.5625,-86.375,N6VH,32.8125,-116.9583,2830.282728775936,37.174945014533435,-102.34245466181262,264.24814281814497
NC2V,28.6875,-80.875,K3ZK,41.5,-75.0,1520.6534305863079,35.12897450979681,-78.16944814367731,18.920546567455006
NC2V,28.6875,-80.875,KD2LIG,42.9375,-78.7917,1595.4775560742555,35.81695677396576,-79.92731094884364,6.164942572832558
NC3C,47.4375,-122.0417,KC0TDR,39.8542,-105.0417,1601.6675784447034,43.960708441515806,-113.00043172748738,115.54266822644126
NC3P,40.6458,-75.2917,K5ITO,32.5813,-96.8625,2116.3204743111396,37.10227998134429,-86.64876925120639,251.80128659351885
NC4HQ,35.5,-79.0,KT5SB,33.0396,-96.5125,1630.0681816062515,34.582967217150326,-87.88538004794671,265.3840985838168
NC7B,33.4396,-111.7625,VE6JYKIWI,53.5,-113.0,2232.7639948951633,43.47142125942778,-112.27750227629274,357.8556684749025
NC7B,33.4396,-111.7625,W9MNC,29.0396,-82.4375,2820.958912670049,32.08662427668689,-96.75068050617207,92.00383689086328
NC8I,27.9375,-81.9583,K5EW,30.1042,-91.9583,1001.349484078327,29.113600593191922,-86.90571077040336,286.3125146624961
ND3R,41.4375,-78.4583,K3BE,41.0625,-85.2083,565.6988024088124,41.299309456080415,-81.8429971610887,268.0055727581132
ND4Q,34.7188,-87.6958,WD0APY,41.6875,-103.125,1551.5957988927291,38.456004729044515,-95.03847190817083,304.5209913789529
ND4X,37.1042,-88.375,K9LC,42.2708,-88.9583,576.6593140880166,39.68786427045194,-88.65573030107332,355.21935578655456
NE0UT,39.0,-77.0,W4WIN,37.5625,-77.625,168.89441361129292,38.281664402841976,-77.31559407668529,199.0387811574207
NE0UT,39.0,-77.0,WB3AAC,36.4792,-88.0417,1009.8281272319841,37.86858177100943,-82.61515725602565,257.33202928481745
NE1B,42.8125,-71.375,KN5X,30.7291666666667,-97.7083333333333,2686.4420560096737,37.50069880865003,-85.60167881548675,248.69389704491599
NE3F,40.3104,-76.0292,VA2KT,45.3125,-72.2083,637.3958926066326,42.82730615202392,-74.19608248195598,27.98164327056793
NE3H,40.2292,-76.9583,KH2GM,38.6313,-76.9792,177.6874386293282,39.430250467447195,-76.96886983079624,180.58547974627893
NE3H,40.2292,-76.9583,N4JJS,35.5625,-78.7916666666667,543.2401967577612,37.899401008080396,-77.90405940073163,197.79380163459484
NE5E,29.5933,-98.4957,N8NTX,37.6458,-81.875,1776.5313715066306,33.89834919513231,-90.5770169205933,55.36954470863958
NE6AA,33.1458,-117.2083,KE6PLA,34.0688,-118.2625,141.64820465312536,33.60841767003223,-117.73257829012337,316.72223415427743
NE6I,32.7188,-116.9375,KK5PJ,30.3958333333333,-97.875,1822.031091633984,31.913553568728247,-107.28645871621859,93.04102782528662
NF0G,44.9375,-93.375,WC4H,25.7688,-80.1958,2436.374022498944,35.529973321988074,-85.99256819879592,146.6174407079153
NF3R,40.2708,-75.7083,KG7OF,39.9521,-82.7875,602.903583380747,40.16536578615087,-79.25620359744207,268.9176634537798
NF3R,40.2708,-75.7083,W4HDJ,28.3125,-81.4583,1429.9071698263797,34.32507541372155,-78.78881538896975,203.3477089193126
NF4J,30.5625,-88.2083,KA1YQC,42.0813,-71.3792,1971.7642282377183,36.61666611506327,-80.42217767945934,44.87051835580229
NF4J,30.5625,-88.2083,WI3J,39.1396,-77.2125,1382.2934107478407,34.97469874905403,-82.99837213711622,43.41081314418386
NF4J,30.5625,-88.2083,WZ2N,37.2708,-80.0417,1059.4593169013644,33.98400843373061,-84.28618568598992,43.07204130416358
NF7D,33.2292,-86.7083,TN164A,35.0208,-89.9583,359.38629683997823,34.13570268097087,-88.31607643425096,304.5643015297743
NF7E,35.2896,-111.3208,K0DCK,44.0208,-103.2917,1188.245493244076,39.72409622459566,-107.56070352680075,32.796638291797194
NF9H,39.5,-87.0,KE0JBT,40.7292,-96.7083,836.3498627507113,40.216064492710565,-91.81017381810398,282.5105261344054
NG1I,42.2313,-71.8708,NT4X,36.5604,-82.1875,1086.6091016760536,39.50974666429174,-77.23954432471481,237.94301895080727
NG7M,41.0813,-112.0792,AF4RM,32.8396,-80.0875,2967.266632994127,38.04978241697464,-95.19298136598603,97.61310535761584
NH4ISS,39.5,-76.56,KE0PCK,39.3125,-104.875,2422.6974103171865,40.275532208857626,-90.73692936651271,278.61666393709567
NI0L,39.6041666666667,-104.958333333333,NZ4CW,32.8542,-79.875,2362.5151506790917,36.88996110003358,-91.86596296341196,100.65992332737517
NI0P,40.8188,-98.5875,NA6Y,27.5313,-80.4208,2222.3091711412585,34.50970824466464,-88.77976061858465,126.00982704453179
NI5DX,29.1875,-95.4583,WA3YMM,40.1458,-79.875,1869.9436424419202,34.91456440119987,-88.18671900394587,45.217325619899555
